video,frame,risk_label,count_total,area_frac,bottom_y_norm,center_x_dist,count_in_roi_all,max_area_in_roi_all,max_bottom_y_in_roi_all,fps
part_003.mp4,0,0,6,0.0249777110713761,0.8262453079223633,0.6557638521547671,5,0.0015841145458506,0.712104606628418,59.96002664890073
part_003.mp4,1,0,6,0.0246433421101041,0.8257810592651367,0.6453814753779659,5,0.0015060828331237,0.7124345779418946,59.96002664890073
part_003.mp4,2,0,4,0.02411762992714,0.8241905212402344,0.6352646721733941,3,0.0009278807333127,0.7128519058227539,59.96002664890073
part_003.mp4,3,0,5,0.0239163472450066,0.8226415634155273,0.6297535366482205,4,0.0013246285179371,0.7131418863932292,59.96002664890073
part_003.mp4,4,0,4,0.0232593768954043,0.8206392288208008,0.6202693939208984,3,0.0009642799825437,0.7135201772054036,59.96002664890073
part_003.mp4,5,0,5,0.023050262813259,0.8212223688761393,0.6153099060058593,4,0.0013953121877016,0.7134779612223308,59.96002664890073
part_003.mp4,6,0,5,0.0222540176247841,0.820167605082194,0.6094368828667535,4,0.0014151207461772,0.7139430999755859,59.96002664890073
part_003.mp4,7,0,5,0.0218832827999803,0.819343630472819,0.602641847398546,4,0.0014179775457079,0.7143426895141601,59.96002664890073
part_003.mp4,8,0,5,0.022121396597706,0.8187938690185547,0.59460326300727,5,0.022121396597706,0.8187938690185547,59.96002664890073
part_003.mp4,9,0,5,0.0217021423856365,0.8181412378946941,0.5865197075737847,5,0.0217021423856365,0.8181412378946941,59.96002664890073
part_003.mp4,10,0,6,0.0208621195495248,0.8168045043945312,0.5764100392659505,6,0.0208621195495248,0.8168045043945312,59.96002664890073
part_003.mp4,11,0,6,0.0205567543981898,0.8156210581461588,0.5704966227213542,6,0.0205567543981898,0.8156210581461588,59.96002664890073
part_003.mp4,12,0,6,0.020221821554668,0.8150376001993815,0.5633030361599393,6,0.020221821554668,0.8150376001993815,59.96002664890073
part_003.mp4,13,0,6,0.0199606249519813,0.8144114176432292,0.5584572403519242,6,0.0199606249519813,0.8144114176432292,59.96002664890073
part_003.mp4,14,0,4,0.0196903913521964,0.8145263671875,0.550048107571072,4,0.0196903913521964,0.8145263671875,59.96002664890073
part_003.mp4,15,0,4,0.0194069934435807,0.814212417602539,0.5440019819471571,4,0.0194069934435807,0.814212417602539,59.96002664890073
part_003.mp4,16,0,5,0.0598705894951449,0.8357879638671875,0.8074001736111112,4,0.0189834498421286,0.8142534891764323,59.96002664890073
part_003.mp4,17,0,5,0.0184423956093464,0.8137834548950196,0.5316019694010417,5,0.0184423956093464,0.8137834548950196,59.96002664890073
part_003.mp4,18,0,5,0.0182901765446769,0.8134483973185221,0.5266112009684245,5,0.0182901765446769,0.8134483973185221,59.96002664890073
part_003.mp4,19,0,5,0.018005206991554,0.81239013671875,0.5207197542543764,5,0.018005206991554,0.81239013671875,59.96002664890073
part_003.mp4,20,0,6,0.0177163851773662,0.8116324106852214,0.5158809379295066,6,0.0177163851773662,0.8116324106852214,59.96002664890073
