video,frame,risk_label,count_total,area_frac,bottom_y_norm,center_x_dist,count_in_roi_all,max_area_in_roi_all,max_bottom_y_in_roi_all,fps
shruti_filming_0_flipped.mp4,0,0,3,0.0238814220716961,0.7969456354777018,0.8049111260308159,1,0.0068065227190446,0.7384828567504883,59.96002664890073
shruti_filming_0_flipped.mp4,1,0,3,0.023878478151164,0.796945063273112,0.8049658881293402,1,0.0068390510976314,0.738442866007487,59.96002664890073
shruti_filming_0_flipped.mp4,2,0,3,0.0235328487106016,0.7959471384684245,0.8060975816514757,1,0.0068824069458059,0.7382272720336914,59.96002664890073
shruti_filming_0_flipped.mp4,3,0,2,0.0233865486559807,0.7948419570922851,0.8080464115849247,1,0.007185215087698,0.7378372192382813,59.96002664890073
shruti_filming_0_flipped.mp4,4,0,2,0.0229420503793517,0.7931690216064453,0.8114005194769965,1,0.0068443727563135,0.7373790740966797,59.96002664890073
shruti_filming_0_flipped.mp4,5,0,3,0.031585589410497,0.9115353266398112,0.8389352798461914,1,0.0069046903817474,0.7373844146728515,59.96002664890073
shruti_filming_0_flipped.mp4,6,0,3,0.0313270539091738,0.9140850702921548,0.8390582190619574,1,0.0069845942133623,0.7367147445678711,59.96002664890073
shruti_filming_0_flipped.mp4,7,0,3,0.0325192941626381,0.9178166071573892,0.8341295454237196,1,0.007035496586468,0.7360391616821289,59.96002664890073
shruti_filming_0_flipped.mp4,8,0,4,0.0327652948794517,0.920711898803711,0.8333086225721571,1,0.0070686716862837,0.7371185938517253,59.96002664890073
shruti_filming_0_flipped.mp4,9,0,4,0.0368815277639239,0.9241844813028972,0.8244852984393084,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,10,0,3,0.0362131254321058,0.9229735056559244,0.8234988318549262,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,11,0,3,0.0377079448608573,0.925278091430664,0.8164907879299588,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,12,0,4,0.0398516754400959,0.9247100830078124,0.8097803186487269,1,0.009724458939896,0.6819956461588542,59.96002664890073
shruti_filming_0_flipped.mp4,13,0,4,0.0196101152669224,0.7907285690307617,0.8329257541232639,1,0.009542996619302,0.6831136703491211,59.96002664890073
shruti_filming_0_flipped.mp4,14,0,4,0.0197892145203594,0.7937322616577148,0.8357706140588831,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,15,0,4,0.0193838825220936,0.7933111190795898,0.8373666833948206,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,16,0,3,0.019269414243639,0.7929710388183594,0.8385036327220775,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,17,0,3,0.018873145384714,0.7921886444091797,0.8400126139322917,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,18,0,2,0.0189294416418609,0.7923055648803711,0.8405849315502025,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,19,0,3,0.0187498418872861,0.7917607625325521,0.8414950335467303,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,20,0,2,0.0188333897838472,0.7915777206420899,0.8421522352430556,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,21,0,4,0.0391164632548545,0.9239976882934572,0.7997114887943975,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,22,0,4,0.0385054122038154,0.921846834818522,0.8011725178471318,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,23,0,3,0.0190304282542611,0.78966064453125,0.8437298810040509,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,24,0,2,0.0186743446979326,0.789436149597168,0.8442480016637731,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,25,0,3,0.0185786504352452,0.7894465128580729,0.8446034184208623,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,26,0,3,0.0411581688694301,0.9183660507202148,0.7875859225237811,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,27,0,3,0.0411233051590911,0.9174457550048828,0.7879961720219365,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,28,0,4,0.0399209763028651,0.916053581237793,0.7939657070018628,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,29,0,4,0.0400855258585215,0.9131580352783204,0.7913111156887478,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,30,0,3,0.0183587109463082,0.7887659072875977,0.842518785264757,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,31,0,3,0.0186787187172901,0.7895849227905274,0.8419181541160301,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,32,0,3,0.018598066115907,0.7895958582560222,0.841013929578993,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,33,0,3,0.0184730271224139,0.7896824518839518,0.8408596462673611,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,34,0,2,0.0189138089936157,0.7903954188028971,0.8389289008246528,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,35,0,2,0.0190134760239743,0.7913585662841797,0.8380355834960938,0,0.0,0.0,59.96002664890073
shruti_filming_0_flipped.mp4,36,0,2,0.0188931207933152,0.7908882776896159,0.8360602484809028,0,0.0,0.0,59.96002664890073
