video,frame,risk_label,count_total,area_frac,bottom_y_norm,center_x_dist,count_in_roi_all,max_area_in_roi_all,max_bottom_y_in_roi_all,fps
flipped_part_006.mp4,0,1,12,0.0446114184977529,0.8098104476928711,0.0273654231318721,5,0.0446114184977529,0.8098104476928711,59.96002664890073
flipped_part_006.mp4,1,1,10,0.0456756288102608,0.8111888885498046,0.032721201578776,4,0.0456756288102608,0.8111888885498046,59.96002664890073
flipped_part_006.mp4,2,1,11,0.0467626219469012,0.8127788543701172,0.0374465094672309,5,0.0467626219469012,0.8127788543701172,59.96002664890073
flipped_part_006.mp4,3,1,10,0.0482449428849698,0.8141624450683593,0.0439071655273437,4,0.0482449428849698,0.8141624450683593,59.96002664890073
flipped_part_006.mp4,4,1,10,0.0488960612055962,0.8157520294189453,0.0463885837131076,4,0.0488960612055962,0.8157520294189453,59.96002664890073
flipped_part_006.mp4,5,1,10,0.0496102512590328,0.816783587137858,0.0523023817274305,4,0.0496102512590328,0.816783587137858,59.96002664890073
flipped_part_006.mp4,6,1,12,0.0511513581581379,0.8189236323038737,0.055833265516493,5,0.0511513581581379,0.8189236323038737,59.96002664890073
flipped_part_006.mp4,7,1,10,0.0531555381230524,0.82239990234375,0.0607337951660156,4,0.0531555381230524,0.82239990234375,59.96002664890073
flipped_part_006.mp4,8,1,14,0.0546032879126465,0.8247844696044921,0.0663296169704861,5,0.0546032879126465,0.8247844696044921,59.96002664890073
flipped_part_006.mp4,9,1,12,0.0560463530574256,0.82655029296875,0.0731245817961516,4,0.0560463530574256,0.82655029296875,59.96002664890073
flipped_part_006.mp4,10,1,16,0.0574630550208988,0.828453254699707,0.0805945219816984,6,0.0574630550208988,0.828453254699707,59.96002664890073
flipped_part_006.mp4,11,1,14,0.0597732524573802,0.8320509592692057,0.087164306640625,6,0.0597732524573802,0.8320509592692057,59.96002664890073
flipped_part_006.mp4,12,1,14,0.061115353955396,0.834432856241862,0.0929246407968026,4,0.061115353955396,0.834432856241862,59.96002664890073
flipped_part_006.mp4,13,1,9,0.0619509005057212,0.834693717956543,0.098900321677879,3,0.0619509005057212,0.834693717956543,59.96002664890073
flipped_part_006.mp4,14,1,12,0.0636119755822518,0.83579527537028,0.107403564453125,5,0.0636119755822518,0.83579527537028,59.96002664890073
flipped_part_006.mp4,15,1,10,0.0654277706534291,0.8379812876383463,0.1151570638020833,5,0.0654277706534291,0.8379812876383463,59.96002664890073
