video,frame,risk_label,count_total,area_frac,bottom_y_norm,center_x_dist,count_in_roi_all,max_area_in_roi_all,max_bottom_y_in_roi_all,fps
flipped_part_000.mp4,0,0,6,0.0043282198055466,0.6371349334716797,0.8905656602647569,5,0.002399569592348,0.6001968383789062,59.96002664890073
flipped_part_000.mp4,1,0,6,0.0043321596725016,0.6371372222900391,0.8905788845486111,5,0.0023913931772403,0.6000988642374675,59.96002664890073
flipped_part_000.mp4,2,0,5,0.0047841883247235,0.6370000839233398,0.8861717506691261,4,0.0024930035423797,0.6000247955322265,59.96002664890073
flipped_part_000.mp4,3,0,5,0.0049810599798716,0.637304941813151,0.8799650969328704,4,0.0024427872523342,0.5994600931803385,59.96002664890073
flipped_part_000.mp4,4,0,5,0.0054744288391601,0.6370455423990885,0.8752929122359664,4,0.0023646939659051,0.5991723378499348,59.96002664890073
flipped_part_000.mp4,5,0,5,0.0057320466226277,0.6369316736857097,0.8698267053674769,4,0.0024204831437479,0.5986599604288737,59.96002664890073
flipped_part_000.mp4,6,0,5,0.0059201201026897,0.6358304977416992,0.8640058729383681,4,0.002424535388709,0.5985357284545898,59.96002664890073
flipped_part_000.mp4,7,0,5,0.006025781436668,0.6358991622924804,0.8628377278645833,4,0.0024710714568694,0.5980400085449219,59.96002664890073
flipped_part_000.mp4,8,0,5,0.0062911522644248,0.6350654602050781,0.8573113900643808,4,0.0025096494642558,0.5978916168212891,59.96002664890073
flipped_part_000.mp4,9,0,5,0.0065015499721307,0.6340546290079753,0.8526872422960069,4,0.0025955506077702,0.5975969950358073,59.96002664890073
flipped_part_000.mp4,10,0,5,0.0065610792283486,0.6332352320353191,0.8474236382378473,4,0.0025186629447368,0.5965702692667644,59.96002664890073
flipped_part_000.mp4,11,0,5,0.0066945494017649,0.6325494766235351,0.8428992377387152,4,0.0025100972894061,0.5962959925333658,59.96002664890073
flipped_part_000.mp4,12,0,5,0.0068490252795163,0.6320583979288737,0.8393846299913195,4,0.0025074605565492,0.5962366104125977,59.96002664890073
flipped_part_000.mp4,13,0,5,0.0071313577269837,0.6315943400065104,0.835807122124566,4,0.0024965959065593,0.5957979202270508,59.96002664890073
flipped_part_000.mp4,14,0,5,0.0072813225720892,0.630643653869629,0.8313217163085938,4,0.0024754942318152,0.5953285853068034,59.96002664890073
flipped_part_000.mp4,15,0,5,0.0076628847994207,0.630485725402832,0.8250032212999132,4,0.0024516563259466,0.595050303141276,59.96002664890073
flipped_part_000.mp4,16,0,5,0.0076782541225353,0.6297883987426758,0.8236606174045139,4,0.0024162938619459,0.594983164469401,59.96002664890073
flipped_part_000.mp4,17,0,5,0.007676433015688,0.6289426167805989,0.8196916933412906,4,0.002366630681273,0.5946528116861979,59.96002664890073
flipped_part_000.mp4,18,0,5,0.0079493493743939,0.6283641179402669,0.8168304443359375,4,0.0022856094936691,0.5940869013468425,59.96002664890073
flipped_part_000.mp4,19,0,5,0.0082690052893357,0.6284305572509765,0.8129055447048611,4,0.0023288208557642,0.5940526962280274,59.96002664890073
flipped_part_000.mp4,20,0,5,0.008416794453256,0.6272123336791993,0.8055677625868055,4,0.0023324208040786,0.5937555313110352,59.96002664890073
flipped_part_000.mp4,21,0,5,0.0083049348301116,0.6266553243001302,0.8007161458333333,4,0.0022691220775434,0.5932303110758463,59.96002664890073
flipped_part_000.mp4,22,0,6,0.0080289240149324,0.6249763488769531,0.7944271511501736,5,0.0028345485639749,0.5925179163614909,59.96002664890073
flipped_part_000.mp4,23,0,5,0.0079950266872118,0.624671999613444,0.7874581796151621,4,0.0022257241618785,0.5921342213948567,59.96002664890073
flipped_part_000.mp4,24,0,5,0.0083752967793649,0.6245029449462891,0.7822689480251737,4,0.0021744460884171,0.5922903696695964,59.96002664890073
flipped_part_000.mp4,25,0,5,0.0083540449291719,0.6242071151733398,0.7743973908600984,4,0.002360481218299,0.5920581817626953,59.96002664890073
flipped_part_000.mp4,26,0,5,0.0087143451447223,0.6237873077392578,0.7658775612160011,4,0.002346391112757,0.5915406545003256,59.96002664890073
flipped_part_000.mp4,27,0,5,0.0083850888543788,0.6229934692382812,0.7591359456380208,4,0.0022839862675755,0.5914086023966472,59.96002664890073
flipped_part_000.mp4,28,0,6,0.0083611051730932,0.6219402313232422,0.7523505316840278,5,0.0024160097953184,0.5913317362467448,59.96002664890073
flipped_part_000.mp4,29,0,6,0.0084233304826085,0.6204140345255534,0.7489352190936053,5,0.002472658256528,0.5912451426188151,59.96002664890073
flipped_part_000.mp4,30,0,6,0.0081837935163208,0.6193850199381511,0.7406737716109665,5,0.0023981353753737,0.5907236099243164,59.96002664890073
flipped_part_000.mp4,31,0,5,0.0079352693142689,0.619239616394043,0.730774321379485,4,0.0022883358873918,0.5904823303222656,59.96002664890073
flipped_part_000.mp4,32,0,6,0.0115638861630671,0.656840705871582,0.8888241485313133,4,0.0023046659030983,0.5899116516113281,59.96002664890073
flipped_part_000.mp4,33,0,7,0.0115504834514474,0.6562763849894205,0.8878064932646574,5,0.0023614991899295,0.599787712097168,59.96002664890073
flipped_part_000.mp4,34,0,8,0.0116914640919404,0.6554136276245117,0.8854078116240325,6,0.0022427187916441,0.599188232421875,59.96002664890073
flipped_part_000.mp4,35,0,6,0.0119781990306061,0.6552252451578776,0.8828480437949852,4,0.0022186358420973,0.5885204950968425,59.96002664890073
flipped_part_000.mp4,36,0,5,0.0074813212553272,0.6158774058024089,0.6964955647786458,4,0.002199139384805,0.5877665837605794,59.96002664890073
flipped_part_000.mp4,37,0,7,0.0117059163103476,0.6532774607340495,0.8821499506632487,5,0.0022039301281135,0.5988217035929362,59.96002664890073
flipped_part_000.mp4,38,0,6,0.0117821315761722,0.6522409439086914,0.8798424614800348,4,0.002219392063772,0.5871770858764649,59.96002664890073
flipped_part_000.mp4,39,0,6,0.0115250511729283,0.6509129206339518,0.8784353485813847,4,0.0022475770476308,0.5980826059977213,59.96002664890073
flipped_part_000.mp4,40,0,7,0.0116872649142533,0.6510005950927734,0.8747875955369737,5,0.0025074468526549,0.5868669509887695,59.96002664890073
flipped_part_000.mp4,41,0,7,0.0114395356786381,0.6496537526448568,0.8750778145260281,5,0.0024133614151354,0.5869773228963217,59.96002664890073
flipped_part_000.mp4,42,0,6,0.0073734464475246,0.6125333786010743,0.6575297037760417,5,0.00223800173288,0.586831537882487,59.96002664890073
flipped_part_000.mp4,43,0,6,0.0075976333022117,0.612242317199707,0.6500091552734375,5,0.0023430025674719,0.5864540735880533,59.96002664890073
flipped_part_000.mp4,44,0,6,0.0076922077873152,0.612332534790039,0.6429100884331598,5,0.0024041044831931,0.5861785888671875,59.96002664890073
flipped_part_000.mp4,45,0,5,0.0075112219293239,0.6121004104614258,0.6356935289171007,4,0.0020907963077641,0.5858996073404948,59.96002664890073
flipped_part_000.mp4,46,0,5,0.0075019913578095,0.611418088277181,0.6299218071831597,4,0.0020652434066114,0.5856025695800782,59.96002664890073
flipped_part_000.mp4,47,0,6,0.0074793713148985,0.611233901977539,0.621977855541088,5,0.0025016718067625,0.5856387456258138,59.96002664890073
flipped_part_000.mp4,48,0,7,0.0076482502746188,0.6107201258341471,0.6177666558159722,6,0.0024110280703623,0.5853113810221354,59.96002664890073
flipped_part_000.mp4,49,0,7,0.0075309240460585,0.6101870854695638,0.6113817003038194,6,0.0023199254017751,0.584815788269043,59.96002664890073
flipped_part_000.mp4,50,0,7,0.0073354834169408,0.6090478897094727,0.6048695317021122,6,0.002060404826307,0.5842835108439127,59.96002664890073
flipped_part_000.mp4,51,0,6,0.0072766390281807,0.6089396794637044,0.5990027533637152,6,0.0072766390281807,0.6089396794637044,59.96002664890073
flipped_part_000.mp4,52,0,6,0.0072965401852464,0.608478864034017,0.5934898659035012,6,0.0072965401852464,0.608478864034017,59.96002664890073
flipped_part_000.mp4,53,0,6,0.0073723449837416,0.6085188547770183,0.5865770128038195,6,0.0073723449837416,0.6085188547770183,59.96002664890073
flipped_part_000.mp4,54,0,6,0.0073246801667846,0.6082337697347006,0.5815704345703125,6,0.0073246801667846,0.6082337697347006,59.96002664890073
flipped_part_000.mp4,55,0,6,0.0071347466044244,0.607456652323405,0.5707717895507812,6,0.0071347466044244,0.607456652323405,59.96002664890073
flipped_part_000.mp4,56,0,6,0.0070993030790123,0.6066503524780273,0.5650240862811053,6,0.0070993030790123,0.6066503524780273,59.96002664890073
flipped_part_000.mp4,57,0,5,0.0069735489962234,0.6062156041463216,0.5606090969509548,5,0.0069735489962234,0.6062156041463216,59.96002664890073
flipped_part_000.mp4,58,0,6,0.0068824811314698,0.6054069519042968,0.5552988688151042,6,0.0068824811314698,0.6054069519042968,59.96002664890073
flipped_part_000.mp4,59,0,6,0.0069308455838364,0.6059618631998698,0.5451846652560763,6,0.0069308455838364,0.6059618631998698,59.96002664890073
flipped_part_000.mp4,60,1,6,0.0071066750565983,0.6063110987345378,0.5378049497251157,6,0.0071066750565983,0.6063110987345378,59.96002664890073
flipped_part_000.mp4,61,1,6,0.0069709793055274,0.6060332616170248,0.5336856418185764,6,0.0069709793055274,0.6060332616170248,59.96002664890073
flipped_part_000.mp4,62,1,6,0.0066354236860449,0.6048802057902019,0.5298234727647569,6,0.0066354236860449,0.6048802057902019,59.96002664890073
flipped_part_000.mp4,63,1,6,0.0064426067122258,0.60455322265625,0.5235822889539931,6,0.0064426067122258,0.60455322265625,59.96002664890073
flipped_part_000.mp4,64,1,5,0.0063334883168701,0.6042238235473633,0.5181987621166088,5,0.0063334883168701,0.6042238235473633,59.96002664890073
flipped_part_000.mp4,65,1,5,0.0063005240696818,0.604206657409668,0.5136166042751736,5,0.0063005240696818,0.604206657409668,59.96002664890073
flipped_part_000.mp4,66,1,5,0.0064022280662363,0.604228401184082,0.5064337836371527,5,0.0064022280662363,0.604228401184082,59.96002664890073
